"loan_amnt","term","int_rate","installment","grade","sub_grade","emp_length","home_ownership","annual_inc","verification_status","issue_d","purpose","addr_state","dti","delinq_2yrs","inq_last_6mths","loan_status_Binary"
5000," 60 months",10.99,108.69,"B","B3","n/a","MORTGAGE",22992,"Verified","11-Aug","other","WV",16.39,1,0,"0"
12000," 36 months",15.99,421.83,"D","D2","2 years","RENT",50400,"Source Verified","11-Aug","debt_consolidation","WY",5.43,0,2,"0"
14000," 36 months",10.99,458.28,"B","B3","4 years","OWN",40000,"Not Verified","11-Aug","vacation","NJ",13.71,0,1,"0"
4200," 36 months",5.99,127.76,"A","A2","1 year","MORTGAGE",67000,"Not Verified","11-Aug","credit_card","NY",8.38,0,2,"0"
25000," 60 months",19.29,652.51,"E","E4","10+ years","MORTGAGE",74326.08,"Verified","11-Aug","other","TX",23.07,1,0,"1"
1500," 60 months",8.49,30.77,"A","A5","10+ years","MORTGAGE",65304,"Source Verified","11-Aug","other","NV",22.01,0,0,"0"
10000," 36 months",8.49,315.63,"A","A5","5 years","MORTGAGE",240000,"Source Verified","11-Aug","debt_consolidation","CA",2.85,0,3,"0"
20800," 60 months",20.62,558.28,"F","F2","5 years","MORTGAGE",70000,"Verified","11-Aug","credit_card","TX",19.73,0,1,"0"
5000," 36 months",11.49,164.86,"B","B4","6 years","MORTGAGE",75000,"Not Verified","11-Aug","debt_consolidation","NY",5.02,0,1,"0"
13000," 36 months",8.49,410.32,"A","A5","3 years","MORTGAGE",78000,"Not Verified","11-Aug","debt_consolidation","CA",11.69,0,3,"1"
4000," 36 months",10.99,130.94,"B","B3","10+ years","MORTGAGE",40000,"Not Verified","11-Aug","other","MI",12.27,0,0,"0"
3000," 60 months",13.99,69.79,"C","C3","< 1 year","MORTGAGE",55460,"Source Verified","11-Aug","car","MO",6.82,0,1,"1"
14000," 60 months",11.49,307.83,"B","B4","5 years","MORTGAGE",56000,"Not Verified","11-Aug","debt_consolidation","KS",18.17,0,0,"0"
8000," 36 months",5.42,241.28,"A","A1","10+ years","MORTGAGE",22000,"Source Verified","11-Aug","car","IL",24.16,0,0,"0"
18000," 36 months",13.99,615.11,"C","C3","9 years","RENT",65000,"Not Verified","11-Aug","debt_consolidation","NY",13.16,0,1,"0"
10500," 36 months",7.49,326.57,"A","A4","4 years","OWN",60000,"Not Verified","11-Aug","debt_consolidation","CA",4.96,0,1,"0"
10000," 36 months",7.49,311.02,"A","A4","1 year","RENT",26400,"Not Verified","11-Aug","debt_consolidation","NY",11.86,0,0,"0"
3000," 36 months",10.99,98.21,"B","B3","10+ years","RENT",67000,"Not Verified","11-Aug","debt_consolidation","CA",20.96,0,2,"0"
8500," 36 months",7.49,264.37,"A","A4","n/a","MORTGAGE",230000,"Verified","11-Aug","credit_card","MA",9.22,0,0,"0"
4400," 36 months",5.99,133.84,"A","A2","10+ years","MORTGAGE",48000,"Source Verified","11-Aug","medical","CA",8.43,0,1,"0"
6000," 36 months",6.99,185.24,"A","A3","10+ years","MORTGAGE",90000,"Not Verified","11-Aug","vacation","FL",18.16,0,1,"0"
25300," 36 months",10.99,828.17,"B","B3","10+ years","RENT",95000,"Verified","11-Aug","small_business","NY",1.68,0,0,"1"
7000," 36 months",8.49,220.95,"A","A5","10+ years","MORTGAGE",48000,"Not Verified","11-Aug","home_improvement","AR",12.22,1,0,"0"
10000," 36 months",13.49,339.31,"C","C2","8 years","MORTGAGE",55140,"Source Verified","11-Aug","debt_consolidation","CO",16.69,0,3,"0"
4000," 36 months",15.62,139.88,"D","D1","2 years","RENT",18720,"Source Verified","11-Aug","debt_consolidation","DC",11.86,0,1,"1"
35000," 36 months",13.99,1196.05,"C","C3","5 years","MORTGAGE",230000,"Verified","11-Aug","credit_card","MD",21.76,0,1,"0"
7200," 36 months",10.59,234.33,"B","B2","3 years","MORTGAGE",35000,"Not Verified","11-Aug","debt_consolidation","OH",26.4,0,3,"0"
15000," 60 months",10.99,326.07,"B","B3","10+ years","RENT",80400,"Not Verified","11-Aug","debt_consolidation","CA",13.42,0,1,"0"
5175," 60 months",11.99,115.09,"B","B5","8 years","RENT",46000,"Not Verified","11-Aug","debt_consolidation","FL",4.93,0,0,"0"
12000," 36 months",11.99,398.52,"B","B5","6 years","MORTGAGE",105000,"Not Verified","11-Aug","debt_consolidation","MA",9.27,0,0,"0"
14700," 60 months",11.99,326.92,"B","B5","2 years","RENT",84500,"Not Verified","11-Aug","debt_consolidation","MA",17.71,0,0,"0"
7000," 60 months",20.99,189.34,"F","F3","1 year","RENT",36000,"Source Verified","11-Aug","debt_consolidation","NY",12.77,0,1,"0"
11300," 60 months",12.99,257.06,"C","C1","10+ years","MORTGAGE",40800,"Not Verified","11-Aug","debt_consolidation","FL",17.62,0,0,"1"
24000," 60 months",17.99,609.32,"E","E1","2 years","MORTGAGE",70000,"Verified","11-Aug","small_business","CT",24.33,1,1,"0"
3600," 36 months",5.99,109.51,"A","A2","5 years","MORTGAGE",50000,"Not Verified","11-Aug","home_improvement","NH",13.25,0,0,"0"
3600," 36 months",5.99,109.51,"A","A2","1 year","RENT",60000,"Not Verified","11-Aug","car","NC",12.54,0,3,"0"
5000," 36 months",11.49,164.86,"B","B4","3 years","RENT",42072,"Source Verified","11-Aug","car","VA",8.24,0,0,"0"
18400," 36 months",5.99,559.69,"A","A2","10+ years","MORTGAGE",1e+05,"Source Verified","11-Aug","debt_consolidation","NJ",17.89,0,0,"0"
11100," 36 months",10.59,361.25,"B","B2","3 years","RENT",50000,"Source Verified","11-Aug","debt_consolidation","MO",25.08,0,5,"0"
10000," 36 months",10.59,325.45,"B","B2","2 years","MORTGAGE",63000,"Not Verified","11-Aug","debt_consolidation","NC",2.95,0,1,"0"
4800," 36 months",10.99,157.13,"B","B3","10+ years","MORTGAGE",54600,"Not Verified","11-Aug","major_purchase","CA",14.15,2,2,"0"
12000," 60 months",17.49,301.41,"D","D5","2 years","RENT",62400,"Source Verified","11-Aug","moving","MD",20.79,0,1,"0"
2400," 36 months",12.99,80.86,"C","C1","4 years","RENT",67000,"Not Verified","11-Aug","small_business","CA",15.01,0,2,"0"
35000," 60 months",20.99,946.68,"F","F3","2 years","MORTGAGE",350000,"Source Verified","11-Aug","home_improvement","CT",12.95,1,0,"0"
16000," 60 months",17.99,406.21,"E","E1","4 years","MORTGAGE",40000,"Not Verified","11-Aug","home_improvement","MI",13.53,0,2,"0"
6000," 36 months",10.99,196.41,"B","B3","< 1 year","RENT",225000,"Verified","11-Aug","car","NY",5.51,0,0,"0"
10000," 36 months",7.49,311.02,"A","A4","5 years","RENT",90000,"Source Verified","11-Aug","credit_card","NY",8.44,0,0,"0"
3500," 60 months",18.39,89.63,"E","E2","3 years","RENT",32640,"Source Verified","11-Aug","renewable_energy","MD",3.09,0,1,"0"
20000," 60 months",17.99,507.76,"E","E1","7 years","RENT",54000,"Source Verified","11-Aug","credit_card","NY",18.04,0,0,"0"
15600," 60 months",20.99,421.95,"F","F3","2 years","MORTGAGE",110328,"Not Verified","11-Aug","other","MD",16.01,0,2,"0"
21000," 60 months",20.25,559.3,"F","F1","10+ years","MORTGAGE",78000,"Verified","11-Aug","small_business","LA",13.14,0,0,"0"
6000," 36 months",10.99,196.41,"B","B3","10+ years","MORTGAGE",45000,"Source Verified","11-Aug","debt_consolidation","NV",24.53,0,2,"0"
8500," 36 months",11.49,280.26,"B","B4","10+ years","MORTGAGE",61000,"Verified","11-Aug","medical","GA",13.26,0,1,"0"
9800," 36 months",6.99,302.56,"A","A3","9 years","MORTGAGE",56500,"Source Verified","11-Aug","credit_card","AR",21.2,0,2,"0"
7000," 36 months",7.49,217.72,"A","A4","2 years","MORTGAGE",36000,"Not Verified","11-Aug","car","NY",18.83,0,0,"0"
20500," 60 months",22.85,576.14,"G","G3","10+ years","RENT",58000,"Verified","11-Aug","debt_consolidation","VA",23.07,0,0,"0"
7000," 36 months",7.49,217.72,"A","A4","4 years","OWN",75360,"Not Verified","11-Aug","major_purchase","PA",7.26,0,0,"0"
10000," 36 months",9.99,322.63,"B","B1","5 years","RENT",36000,"Source Verified","11-Aug","small_business","MO",21.93,1,2,"0"
7000," 36 months",11.99,232.47,"B","B5","10+ years","MORTGAGE",130000,"Verified","11-Aug","medical","OK",15.42,0,2,"0"
22000," 60 months",12.99,500.46,"C","C1","5 years","MORTGAGE",90000,"Verified","11-Aug","credit_card","TX",9.85,1,1,"0"
3325," 36 months",5.42,100.29,"A","A1","10+ years","MORTGAGE",49920,"Not Verified","11-Aug","major_purchase","OH",25.7,0,0,"0"
12000," 60 months",14.79,284.16,"C","C4","1 year","RENT",45000,"Source Verified","11-Aug","debt_consolidation","NJ",14.72,0,2,"1"
4500," 36 months",13.49,152.69,"C","C2","< 1 year","RENT",60000,"Verified","11-Aug","other","OK",23.02,0,2,"1"
9175," 60 months",10.59,197.62,"B","B2","2 years","RENT",18000,"Not Verified","11-Aug","small_business","IL",26.25,0,1,"1"
30000," 36 months",9.99,967.88,"B","B1","10+ years","MORTGAGE",150000,"Source Verified","11-Aug","home_improvement","AL",7.43,0,2,"0"
4000," 36 months",12.99,134.76,"C","C1","5 years","RENT",42000,"Not Verified","11-Aug","debt_consolidation","FL",18.6,1,2,"1"
24000," 60 months",15.99,583.51,"D","D2","3 years","RENT",62400,"Verified","11-Aug","debt_consolidation","AZ",21.85,0,1,"0"
1500," 36 months",5.99,45.63,"A","A2","n/a","OWN",57600,"Verified","11-Aug","other","CA",12.6,0,0,"0"
6000," 36 months",8.49,189.38,"A","A5","3 years","RENT",70000,"Source Verified","11-Aug","moving","FL",8.93,0,0,"0"
12800," 36 months",7.49,398.11,"A","A4","6 years","MORTGAGE",56000,"Verified","11-Aug","debt_consolidation","CA",15.34,0,1,"1"
12000," 36 months",11.99,398.52,"B","B5","5 years","MORTGAGE",112000,"Not Verified","11-Aug","debt_consolidation","MO",7.86,0,1,"0"
5400," 36 months",11.99,179.34,"B","B5","3 years","RENT",55000,"Source Verified","11-Aug","debt_consolidation","NY",10.19,0,0,"0"
10000," 36 months",8.49,315.63,"A","A5","5 years","MORTGAGE",65000,"Not Verified","11-Aug","credit_card","IL",12.24,0,1,"0"
9500," 60 months",10.99,206.51,"B","B3","10+ years","RENT",48000,"Not Verified","11-Aug","debt_consolidation","NY",17.7,0,0,"0"
8000," 60 months",11.99,177.92,"B","B5","n/a","OWN",24000,"Source Verified","11-Aug","other","MO",1.05,1,0,"0"
7800," 36 months",6.99,240.81,"A","A3","n/a","MORTGAGE",59000,"Verified","11-Aug","debt_consolidation","CA",20.11,0,1,"0"
3200," 36 months",5.99,97.34,"A","A2","10+ years","MORTGAGE",82000,"Source Verified","11-Aug","debt_consolidation","NY",14.58,0,0,"0"
20000," 60 months",12.99,454.96,"C","C1","2 years","RENT",44000,"Verified","11-Aug","debt_consolidation","NY",12.22,0,0,"0"
1800," 60 months",20.25,47.94,"F","F1","2 years","MORTGAGE",32000,"Source Verified","11-Aug","debt_consolidation","NY",2.63,0,0,"0"
24000," 60 months",12.99,343.5,"C","C1","10+ years","MORTGAGE",75000,"Verified","11-Aug","debt_consolidation","OK",6.88,0,1,"0"
3000," 36 months",8.49,94.69,"A","A5","1 year","RENT",65000,"Source Verified","11-Aug","credit_card","UT",9.18,0,0,"0"
5600," 36 months",8.49,176.76,"A","A5","< 1 year","RENT",63000,"Verified","11-Aug","credit_card","IL",11.85,0,0,"0"
5000," 36 months",17.99,180.74,"E","E1","2 years","RENT",36000,"Source Verified","11-Aug","major_purchase","NY",0.4,0,0,"1"
3000," 36 months",13.49,101.8,"C","C2","2 years","RENT",21600,"Source Verified","11-Aug","credit_card","CA",18.94,0,1,"0"
16000," 60 months",10.99,347.8,"B","B3","10+ years","MORTGAGE",76800,"Source Verified","11-Aug","debt_consolidation","FL",24.13,1,0,"0"
10000," 36 months",10.59,325.45,"B","B2","< 1 year","MORTGAGE",38000,"Source Verified","11-Aug","wedding","FL",14.75,0,3,"1"
2500," 36 months",11.99,83.03,"B","B5","5 years","RENT",44500,"Not Verified","11-Aug","credit_card","IL",15.1,0,1,"0"
4800," 36 months",11.49,158.27,"B","B4","10+ years","MORTGAGE",71711,"Source Verified","11-Aug","debt_consolidation","WA",0.02,0,0,"0"
12000," 36 months",13.99,410.08,"C","C3","8 years","RENT",72000,"Source Verified","11-Aug","debt_consolidation","GA",10.25,1,2,"0"
9350," 36 months",7.49,290.81,"A","A4","4 years","RENT",50000,"Not Verified","11-Aug","credit_card","CA",22.01,0,0,"0"
20000," 36 months",7.49,622.04,"A","A4","10+ years","RENT",54833.52,"Verified","11-Aug","debt_consolidation","CA",18.86,0,0,"0"
6000," 36 months",7.49,186.61,"A","A4","< 1 year","RENT",48000,"Source Verified","11-Aug","credit_card","KY",12,0,0,"0"
13600," 36 months",11.99,451.65,"B","B5","10+ years","RENT",73000,"Verified","11-Aug","debt_consolidation","CA",3.76,0,2,"0"
13650," 60 months",23.59,389.45,"G","G5","3 years","RENT",40000,"Not Verified","11-Aug","debt_consolidation","NJ",15.42,0,0,"1"
5000," 36 months",7.49,155.51,"A","A4","3 years","RENT",32000,"Source Verified","11-Aug","debt_consolidation","CA",15.49,0,0,"0"
14000," 36 months",15.62,489.58,"D","D1","10+ years","MORTGAGE",80000,"Verified","11-Aug","debt_consolidation","MI",17.29,1,2,"0"
2800," 36 months",6.99,86.45,"A","A3","< 1 year","RENT",40800,"Source Verified","11-Aug","major_purchase","WA",15.44,0,1,"0"
12000," 60 months",15.23,286.93,"C","C5","7 years","MORTGAGE",50000,"Not Verified","11-Aug","credit_card","WA",20.18,0,1,"1"
10000," 36 months",8.49,315.63,"A","A5","4 years","MORTGAGE",33390,"Not Verified","11-Aug","major_purchase","IL",11.46,0,1,"0"
5400," 36 months",5.99,164.26,"A","A2","5 years","MORTGAGE",120000,"Source Verified","11-Aug","other","OK",4.46,0,1,"0"
30000," 60 months",20.99,811.44,"F","F3","1 year","RENT",98400,"Verified","11-Aug","other","CA",16.68,2,1,"0"
8400," 36 months",13.99,287.06,"C","C3","8 years","RENT",51996,"Not Verified","11-Aug","debt_consolidation","CA",12.44,0,1,"0"
6000," 36 months",7.49,186.61,"A","A4","6 years","OWN",30000,"Not Verified","11-Aug","debt_consolidation","TX",28.76,0,0,"1"
4000," 60 months",13.49,92.02,"C","C2","5 years","RENT",29004,"Not Verified","11-Aug","debt_consolidation","NY",19.65,0,1,"0"
2800," 36 months",10.99,91.66,"B","B3","7 years","RENT",37440,"Not Verified","11-Aug","other","OH",2.79,0,0,"0"
18825," 60 months",16.49,462.71,"D","D3","7 years","RENT",30000,"Source Verified","11-Aug","debt_consolidation","CA",18.96,0,0,"0"
3500," 36 months",8.49,110.48,"A","A5","6 years","RENT",26400,"Not Verified","11-Aug","debt_consolidation","FL",7.27,0,0,"1"
6600," 36 months",7.49,205.28,"A","A4","6 years","RENT",34800,"Source Verified","11-Aug","other","FL",2.1,0,0,"0"
35000," 36 months",9.99,1129.19,"B","B1","4 years","MORTGAGE",85000,"Verified","11-Aug","home_improvement","OR",4.04,0,1,"0"
13250," 60 months",10.59,285.39,"B","B2","2 years","MORTGAGE",48000,"Not Verified","11-Aug","debt_consolidation","UT",14.3,0,0,"0"
3600," 36 months",5.99,109.51,"A","A2","3 years","RENT",30000,"Source Verified","11-Aug","vacation","CA",20.32,0,0,"0"
5000," 36 months",5.42,150.8,"A","A1","< 1 year","RENT",53000,"Source Verified","11-Aug","credit_card","DC",11.3,0,0,"0"
15000," 60 months",18.39,384.1,"E","E2","n/a","MORTGAGE",32076,"Verified","11-Aug","debt_consolidation","FL",6.96,0,1,"0"
20000," 36 months",17.99,722.95,"E","E1","1 year","RENT",160000,"Source Verified","11-Aug","debt_consolidation","CA",3.61,0,0,"0"
18000," 60 months",11.49,395.78,"B","B4","10+ years","MORTGAGE",57500,"Not Verified","11-Aug","debt_consolidation","NY",6.18,1,0,"0"
12000," 36 months",7.49,373.22,"A","A4","2 years","RENT",66000,"Not Verified","11-Aug","debt_consolidation","VA",5.95,0,0,"0"
13500," 36 months",9.99,435.55,"B","B1","10+ years","MORTGAGE",76000,"Not Verified","11-Aug","debt_consolidation","KY",6.96,0,1,"0"
6000," 36 months",10.99,196.41,"B","B3","8 years","MORTGAGE",56000,"Not Verified","11-Aug","other","GA",17.06,0,0,"0"
8000," 36 months",10.99,261.88,"B","B3","5 years","RENT",20000,"Source Verified","11-Aug","major_purchase","NC",14.7,0,0,"0"
18000," 36 months",9.99,580.73,"B","B1","< 1 year","MORTGAGE",65000,"Source Verified","11-Aug","debt_consolidation","GA",8.36,0,0,"0"
12400," 60 months",18.39,317.52,"E","E2","10+ years","MORTGAGE",55000,"Source Verified","11-Aug","debt_consolidation","FL",5.21,0,2,"0"
3000," 36 months",7.49,93.31,"A","A4","10+ years","OWN",70000,"Source Verified","11-Aug","debt_consolidation","CA",22.29,0,0,"0"
16000," 60 months",17.49,401.87,"D","D5","10+ years","MORTGAGE",67548,"Verified","11-Aug","major_purchase","MI",11.1,1,0,"0"
35000," 36 months",12.99,1179.12,"C","C1","5 years","MORTGAGE",80000,"Verified","11-Aug","small_business","CA",5.28,0,0,"0"
5000," 36 months",9.99,161.32,"B","B1","5 years","RENT",90000,"Not Verified","11-Aug","major_purchase","PA",15.45,0,1,"0"
4800," 36 months",15.23,166.94,"C","C5","2 years","RENT",48000,"Source Verified","11-Aug","house","VA",2.08,0,2,"1"
25000," 60 months",13.49,575.12,"C","C2","10+ years","MORTGAGE",63000,"Verified","11-Aug","home_improvement","NJ",0.21,1,0,"0"
6200," 36 months",10.99,202.96,"B","B3","n/a","MORTGAGE",46709.04,"Verified","11-Aug","home_improvement","PA",18.81,0,1,"0"
12000," 36 months",12.99,404.27,"C","C1","< 1 year","MORTGAGE",48000,"Source Verified","11-Aug","debt_consolidation","CA",17.88,0,0,"0"
8000," 60 months",16.49,196.64,"D","D3","5 years","RENT",90000,"Not Verified","11-Aug","debt_consolidation","NJ",18.28,0,0,"0"
30000," 60 months",22.48,836.78,"G","G2","7 years","RENT",54000,"Verified","11-Aug","debt_consolidation","GA",8.27,0,1,"0"
11000," 36 months",16.49,389.4,"D","D3","10+ years","MORTGAGE",39960,"Source Verified","11-Aug","debt_consolidation","UT",23.24,1,2,"0"
14000," 60 months",20.25,372.87,"F","F1","5 years","RENT",42744,"Not Verified","11-Aug","credit_card","SD",20.58,0,1,"1"
7750," 60 months",16.49,190.49,"D","D3","8 years","MORTGAGE",65000,"Not Verified","11-Aug","debt_consolidation","NJ",22.74,0,0,"1"
3600," 36 months",11.49,118.7,"B","B4","3 years","RENT",45000,"Not Verified","11-Aug","moving","SC",23.39,0,1,"0"
15000," 36 months",12.99,505.34,"C","C1","4 years","RENT",210000,"Source Verified","11-Aug","medical","VA",11.82,0,1,"0"
6000," 60 months",7.49,120.2,"A","A4","10+ years","MORTGAGE",72744,"Source Verified","11-Aug","other","CO",15.62,0,0,"0"
12000," 60 months",15.99,291.76,"D","D2","1 year","MORTGAGE",56000,"Source Verified","11-Aug","wedding","CT",12,0,1,"0"
22500," 60 months",10.99,489.1,"B","B3","5 years","MORTGAGE",93600,"Source Verified","11-Aug","small_business","CO",3.55,0,0,"0"
6000," 36 months",9.99,193.58,"B","B1","3 years","OWN",53000,"Source Verified","11-Aug","debt_consolidation","OH",12.88,0,0,"0"
5075," 36 months",5.99,154.37,"A","A2","3 years","MORTGAGE",60000,"Not Verified","11-Aug","debt_consolidation","PA",20.1,0,3,"0"
35000," 60 months",13.49,805.17,"C","C2","10+ years","RENT",120000,"Verified","11-Aug","debt_consolidation","NY",6.32,0,1,"0"
4000," 36 months",19.29,147.22,"E","E4","< 1 year","RENT",51630,"Not Verified","11-Aug","debt_consolidation","MD",4.46,2,1,"0"
2500," 36 months",6.99,77.19,"A","A3","5 years","MORTGAGE",60000,"Source Verified","11-Aug","car","CA",19.38,0,1,"0"
6000," 36 months",16.49,212.4,"D","D3","3 years","RENT",72000,"Verified","11-Aug","moving","CT",18.2,0,1,"0"
4000," 36 months",7.49,124.41,"A","A4","< 1 year","OWN",30000,"Source Verified","11-Aug","wedding","MI",8.4,0,5,"0"
6000," 60 months",10.99,130.43,"B","B3","2 years","RENT",63120,"Source Verified","11-Aug","wedding","VA",8.27,0,0,"0"
20400," 60 months",11.49,448.55,"B","B4","10+ years","MORTGAGE",44400,"Verified","11-Aug","home_improvement","MA",7.14,0,1,"0"
12000," 60 months",14.79,284.16,"C","C4","7 years","MORTGAGE",97936,"Verified","11-Aug","debt_consolidation","VA",24.14,0,1,"0"
12000," 36 months",6.99,370.48,"A","A3","10+ years","MORTGAGE",92000,"Source Verified","11-Aug","home_improvement","TX",1.53,0,2,"0"
9000," 36 months",10.59,292.91,"B","B2","4 years","MORTGAGE",56000,"Not Verified","11-Aug","debt_consolidation","TX",8.36,0,1,"0"
20000," 60 months",18.79,516.51,"E","E3","1 year","RENT",75996,"Verified","11-Aug","debt_consolidation","CA",12.58,1,0,"0"
6000," 36 months",9.99,193.58,"B","B1","2 years","RENT",27031,"Not Verified","11-Aug","debt_consolidation","MO",15.14,0,1,"0"
3000," 36 months",11.49,98.92,"B","B4","6 years","RENT",42000,"Not Verified","11-Aug","wedding","MD",3,0,0,"0"
11600," 60 months",13.49,266.86,"C","C2","5 years","RENT",41000,"Not Verified","11-Aug","debt_consolidation","OR",20.69,0,0,"0"
6000," 36 months",16.49,212.4,"D","D3","7 years","MORTGAGE",51200,"Source Verified","11-Aug","renewable_energy","TX",9.89,0,1,"0"
7200," 36 months",9.99,232.29,"B","B1","10+ years","MORTGAGE",50000,"Not Verified","11-Aug","other","VA",6.5,0,1,"1"
8000," 36 months",9.99,258.1,"B","B1","1 year","RENT",62000,"Verified","11-Aug","debt_consolidation","NY",24.91,0,1,"0"
10000," 36 months",10.99,327.34,"B","B3","10+ years","MORTGAGE",150000,"Verified","11-Aug","home_improvement","NV",14.98,0,0,"1"
10000," 36 months",7.49,311.02,"A","A4","6 years","RENT",125000,"Not Verified","11-Aug","debt_consolidation","CT",10.72,0,2,"0"
